
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 2.00000,599.62145, 3.94045,39991.01339,17.15051,28.74957,11.01225,299.58654,31.87292,-0.83343,10.70513,-0.20905, 4.92799, 0.42958, 0.00934, 0.76874, 0.30948,27.19939,405.39028,7465.76731,-7.92143, 1.51649,-1.25188,
 2.10000,629.55606, 4.62918,39990.08594,18.46709,28.57744,11.54044,299.55199,31.91550,-0.52094,10.54008,-0.23386, 4.94978, 0.42961, 0.00682, 0.76929, 0.30944,27.19414,405.40551,7465.76731,-7.92143, 1.51649,-1.25188,
 2.20000,659.48380, 5.39865,39989.10841,19.75803,28.39165,12.06434,299.52057,31.94533,-0.21068,10.26317,-0.26159, 4.96841, 0.42962, 0.00431, 0.76959, 0.30941,27.18951,405.42155,7465.76731,-7.92143, 1.51649,-1.25188,
 2.30000,689.40455, 6.25353,39988.07945,21.01197,28.19236,12.58310,299.49334,31.96237, 0.09130, 9.88117,-0.29228, 4.98335, 0.42962, 0.00183, 0.76965, 0.30938,27.18570,405.43844,7465.76731,-7.92143, 1.51649,-1.25188,
 2.40000,719.31826, 7.19835,39986.99759,22.21850,27.97983,13.09592,299.47138,31.96687, 0.37945, 9.40604,-0.32590, 4.99429, 0.42961,-0.00056, 0.76948, 0.30936,27.18290,405.45620,7465.76731,-7.92143, 1.51649,-1.25188,
 2.50000,749.22493, 8.23747,39985.86129,23.36843,27.75446,13.60204,299.45572,31.95930, 0.64880, 8.84791,-0.36241, 5.00121, 0.42959,-0.00281, 0.76910, 0.30934,27.18131,405.47485,7465.76731,-7.92143, 1.51649,-1.25188,
 2.60000,779.12462, 9.37501,39984.66896,24.45358,27.51673,14.10080,299.44738,31.94035, 0.89486, 8.21649,-0.40169, 5.00429, 0.42956,-0.00490, 0.76855, 0.30933,27.18111,405.49442,7465.76731,-7.92143, 1.51649,-1.25188,
 2.70000,809.01746,10.61486,39983.41894,25.46685,27.26721,14.59168,299.44727,31.91085, 1.11366, 7.52236,-0.44365, 5.00390, 0.42953,-0.00679, 0.76784, 0.30933,27.18247,405.51494,7465.76731,-7.92143, 1.51649,-1.25188,
 2.80000,838.90361,11.96067,39982.10959,26.40231,27.00651,15.07426,299.45626,31.87169, 1.30183, 6.77688,-0.48813, 5.00051, 0.42949,-0.00845, 0.76701, 0.30934,27.18554,405.53644,7465.76731,-7.92143, 1.51649,-1.25188,
 2.90000,868.78328,13.41585,39980.73927,27.25531,26.73527,15.54831,299.47513,31.82381, 1.45656, 5.99207,-0.53495, 4.99467, 0.42945,-0.00986, 0.76610, 0.30936,27.19047,405.55894,7465.76731,-7.92143, 1.51649,-1.25188,
 3.00000,898.65675,14.98351,39979.30635,28.02246,26.45415,16.01372,299.50458,31.76811, 1.57570, 5.18051,-0.58391, 4.98697, 0.42940,-0.01098, 0.76512, 0.30939,27.19740,405.58246,7465.76731,-7.92143, 1.51649,-1.25188,
 3.10000,928.52430,16.66653,39977.80929,28.70177,26.16380,16.47050,299.54523,31.70544, 1.65778, 4.35521,-0.63475, 4.97795, 0.42935,-0.01183, 0.76410, 0.30944,27.20643,405.60704,7465.76731,-7.92143, 1.51649,-1.25188,
 3.20000,958.38628,18.46752,39976.24659,29.29258,25.86488,16.91881,299.59764,31.63656, 1.70201, 3.52939,-0.68714, 4.96811, 0.42930,-0.01237, 0.76307, 0.30949,27.21767,405.63270,7465.76731,-7.92143, 1.51649,-1.25188,
 3.30000,988.24303,20.38882,39974.61682,29.79565,25.55801,17.35892,299.66229,31.56210, 1.70829, 2.71639,-0.74072, 4.95788, 0.42924,-0.01261, 0.76203, 0.30956,27.23122,405.65946,7465.76731,-7.92143, 1.51649,-1.25188,
 3.40000,1018.09496,22.43255,39972.91868,30.21309,25.24380,17.79117,299.73961,31.48256, 1.67726, 1.92940,-0.79504, 4.94757, 0.42919,-0.01255, 0.76101, 0.30964,27.24715,405.68735,7465.76731,-7.92143, 1.51649,-1.25188,
 3.50000,1047.94250,24.60059,39971.15090,30.54835,24.92285,18.21599,299.82999,31.39833, 1.61023, 1.18128,-0.84958, 4.93737, 0.42914,-0.01220, 0.76000, 0.30973,27.26553,405.71638,7465.76731,-7.92143, 1.51649,-1.25188,
 3.60000,1077.78610,26.89460,39969.31236,30.80616,24.59576,18.63384,299.93375,31.30968, 1.50922, 0.48432,-0.90374, 4.92738, 0.42909,-0.01156, 0.75902, 0.30984,27.28644,405.74658,7465.76731,-7.92143, 1.51649,-1.25188,
 3.70000,1107.62623,29.31603,39967.40200,30.99246,24.26311,19.04525,300.05122,31.21679, 1.37688,-0.14997,-0.95685, 4.91755, 0.42905,-0.01067, 0.75806, 0.30996,27.30993,405.77795,7465.76731,-7.92143, 1.51649,-1.25188,
 3.80000,1137.46340,31.86618,39965.41885,31.11429,23.92548,19.45071,300.18267,31.11983, 1.21649,-0.71113,-1.00814, 4.90774, 0.42900,-0.00954, 0.75711, 0.31009,27.33605,405.81053,7465.76731,-7.92143, 1.51649,-1.25188,
 3.90000,1167.29814,34.54616,39963.36203,31.17967,23.58348,19.85077,300.32836,31.01891, 1.03187,-1.18992,-1.05679, 4.89769, 0.42896,-0.00819, 0.75619, 0.31024,27.36487,405.84431,7465.76731,-7.92143, 1.51649,-1.25188,
 4.00000,1197.13101,37.35698,39961.23070,31.19746,23.23773,20.24589,300.48851,30.91421, 0.82737,-1.57857,-1.10190, 4.88707, 0.42892,-0.00667, 0.75528, 0.31041,27.39643,405.87932,7465.76731,-7.92143, 1.51649,-1.25188,
 4.10000,1226.96257,40.29952,39959.02411,31.17721,22.88890,20.63656,300.66332,30.80595, 0.60770,-1.87097,-1.14256, 4.87546, 0.42889,-0.00500, 0.75438, 0.31059,27.43076,405.91558,7465.76731,-7.92143, 1.51649,-1.25188,
 4.20000,1256.79341,43.37457,39956.74152,31.12895,22.53767,21.02318,300.85296,30.69447, 0.37794,-2.06284,-1.17781, 4.86241, 0.42886,-0.00323, 0.75351, 0.31079,27.46791,405.95308,7465.76731,-7.92143, 1.51649,-1.25188,
 4.30000,1286.62412,46.58289,39954.38225,31.06304,22.18477,21.40610,301.05755,30.58024, 0.14335,-2.15190,-1.20673, 4.84744, 0.42883,-0.00139, 0.75266, 0.31100,27.50791,405.99184,7465.76731,-7.92143, 1.51649,-1.25188,
 4.40000,1316.45532,49.92520,39951.94564,30.98992,21.83096,21.78564,301.27716,30.46385,-0.09065,-2.13772,-1.22841, 4.83009, 0.42881, 0.00047, 0.75186, 0.31122,27.55078,406.03188,7465.76731,-7.92143, 1.51649,-1.25188,
 4.50000,1346.28758,53.40220,39949.43102,30.92008,21.47703,22.16201,301.51181,30.34602,-0.31862,-2.01945,-1.24202, 4.81005, 0.42880, 0.00230, 0.75110, 0.31147,27.59652,406.07320,7465.76731,-7.92143, 1.51649,-1.25188,
 4.60000,1376.12149,57.01465,39946.83774,30.86389,21.12381,22.53540,301.76145,30.22761,-0.53510,-1.80108,-1.24681, 4.78704, 0.42879, 0.00407, 0.75043, 0.31172,27.64513,406.11582,7465.76731,-7.92143, 1.51649,-1.25188,
 4.70000,1405.95760,60.76333,39944.16514,30.83108,20.77211,22.90593,302.02598,30.10958,-0.73496,-1.48983,-1.24217, 4.76086, 0.42880, 0.00574, 0.74985, 0.31200,27.69662,406.15975,7465.76731,-7.92143, 1.51649,-1.25188,
 4.80000,1435.79641,64.64912,39941.41253,30.83055,20.42276,23.27370,302.30519,29.99293,-0.91344,-1.09525,-1.22767, 4.73144, 0.42880, 0.00725, 0.74935, 0.31229,27.75094,406.20499,7465.76731,-7.92143, 1.51649,-1.25188,
 4.90000,1465.63841,68.67296,39938.57919,30.86983,20.07642,23.63870,302.59925,29.87871,-1.06650,-0.63742,-1.20703, 4.70005, 0.42871, 0.00860, 0.74839, 0.31259,27.80815,406.25157,7465.76731,-7.92143, 1.51649,-1.25188,
 5.00000,1495.48404,72.83586,39935.66424,30.95415,19.73326,24.00082,302.90817,29.76745,-1.19138,-0.13572,-1.18318, 4.66808, 0.42863, 0.00974, 0.74758, 0.31291,27.86824,406.29949,7465.76731,-7.92143, 1.51649,-1.25188,
 5.10000,1525.33372,77.13893,39932.66675,31.08724,19.39328,24.35996,303.23167,29.65930,-1.28613, 0.39622,-1.15598, 4.63613, 0.42856, 0.01063, 0.74693, 0.31324,27.93118,406.34877,7465.76731,-7.92143, 1.51649,-1.25188,
 5.20000,1555.18775,81.58343,39929.58576,31.27144,19.05648,24.71608,303.56945,29.55435,-1.34957, 0.94405,-1.12542, 4.60479, 0.42850, 0.01128, 0.74644, 0.31359,27.99693,406.39943,7465.76731,-7.92143, 1.51649,-1.25188,
 5.30000,1585.04641,86.17071,39926.42028,31.50766,18.72281,25.06916,303.92123,29.45256,-1.38129, 1.49308,-1.09161, 4.57464, 0.42845, 0.01167, 0.74612, 0.31396,28.06545,406.45149,7465.76731,-7.92143, 1.51649,-1.25188,
 5.40000,1614.90988,90.90230,39923.16928,31.79534,18.39216,25.41926,304.28675,29.35376,-1.38165, 2.02861,-1.05474, 4.54625, 0.42842, 0.01180, 0.74596, 0.31433,28.13670,406.50496,7465.76731,-7.92143, 1.51649,-1.25188,
 5.50000,1644.77824,95.77981,39919.83170,32.13249,18.06439,25.76648,304.66577,29.25767,-1.35178, 2.53639,-1.01514, 4.52013, 0.42840, 0.01167, 0.74595, 0.31472,28.21065,406.55985,7465.76731,-7.92143, 1.51649,-1.25188,
 5.60000,1674.65154,100.80499,39916.40645,32.51574,17.73933,26.11097,305.05809,29.16390,-1.29353, 3.00295,-0.97319, 4.49676, 0.42839, 0.01130, 0.74608, 0.31513,28.28727,406.61620,7465.76731,-7.92143, 1.51649,-1.25188,
 5.70000,1704.52974,105.97968,39912.89237,32.94046,17.41675,26.45293,305.46355,29.07197,-1.20944, 3.41597,-0.92934, 4.47654, 0.42839, 0.01070, 0.74633, 0.31555,28.36655,406.67401,7465.76731,-7.92143, 1.51649,-1.25188,
 5.80000,1734.41271,111.30583,39909.28830,33.40083,17.09641,26.79261,305.88204,28.98136,-1.10267, 3.76458,-0.88411, 4.45981, 0.42840, 0.00990, 0.74668, 0.31598,28.44847,406.73331,7465.76731,-7.92143, 1.51649,-1.25188,
 5.90000,1764.30030,116.78545,39905.59303,33.89005,16.77802,27.13026,306.31348,28.89152,-0.97689, 4.03969,-0.83802, 4.44684, 0.42841, 0.00891, 0.74711, 0.31643,28.53305,406.79411,7465.76731,-7.92143, 1.51649,-1.25188,
 6.00000,1794.19228,122.42061,39901.80532,34.40053,16.46126,27.46619,306.75785,28.80193,-0.83622, 4.23420,-0.79165, 4.43779, 0.42843, 0.00779, 0.74761, 0.31689,28.62028,406.85644,7465.76731,-7.92143, 1.51649,-1.25188,
 6.10000,1824.08837,128.21339,39897.92390,34.92403,16.14582,27.80072,307.21517,28.71213,-0.68509, 4.34318,-0.74557, 4.43277, 0.42845, 0.00655, 0.74815, 0.31736,28.71018,406.92033,7465.76731,-7.92143, 1.51649,-1.25188,
 6.20000,1853.98825,134.16591,39893.94749,35.45198,15.83135,28.13418,307.68549,28.62171,-0.52811, 4.36400,-0.70036, 4.43177, 0.42848, 0.00524, 0.74872, 0.31784,28.80279,406.98578,7465.76731,-7.92143, 1.51649,-1.25188,
 6.30000,1883.89159,140.28028,39889.87480,35.97562,15.51750,28.46688,308.16890,28.53038,-0.37001, 4.29645,-0.65659, 4.43470, 0.42851, 0.00389, 0.74932, 0.31834,28.89813,407.05283,7465.76731,-7.92143, 1.51649,-1.25188,
 6.40000,1913.79801,146.55857,39885.70454,36.48630,15.20394,28.79915,308.66549,28.43797,-0.21543, 4.14268,-0.61480, 4.44139, 0.42854, 0.00255, 0.74992, 0.31886,28.99623,407.12149,7465.76731,-7.92143, 1.51649,-1.25188,
 6.50000,1943.70713,153.00281,39881.43543,36.97567,14.89034,29.13129,309.17538,28.34439,-0.06885, 3.90721,-0.57552, 4.45157, 0.42858, 0.00125, 0.75054, 0.31938,29.09713,407.19179,7465.76731,-7.92143, 1.51649,-1.25188,
 6.60000,1973.61853,159.61497,39877.06622,37.43598,14.57638,29.46357,309.69866,28.24965, 0.06556, 3.59736,-0.53922, 4.46484, 0.42862, 0.00004, 0.75117, 0.31992,29.20086,407.26375,7465.76731,-7.92143, 1.51649,-1.25188,
 6.70000,2003.53182,166.39693,39872.59570,37.86043,14.26181,29.79625,310.23544,28.15382, 0.18416, 3.22531,-0.50632, 4.48055, 0.42865,-0.00106, 0.75181, 0.32048,29.30747,407.33739,7465.76731,-7.92143, 1.51649,-1.25188,
 6.80000,2033.44660,173.35050,39868.02271,38.24337,13.94639,30.12949,310.78582,28.05703, 0.28392, 2.80161,-0.47715, 4.49818, 0.42869,-0.00201, 0.75247, 0.32105,29.41699,407.41272,7465.76731,-7.92143, 1.51649,-1.25188,
 6.90000,2063.36247,180.47737,39863.34615,38.58020,13.62993,30.46345,311.34988,27.95940, 0.36236, 2.33750,-0.45199, 4.51718, 0.42874,-0.00279, 0.75315, 0.32163,29.52945,407.48977,7465.76731,-7.92143, 1.51649,-1.25188,
 7.00000,2093.27905,187.77914,39858.56500,38.86751,13.31229,30.79822,311.92766,27.86105, 0.41764, 1.84520,-0.43103, 4.53701, 0.42878,-0.00338, 0.75385, 0.32223,29.64488,407.56856,7465.76731,-7.92143, 1.51649,-1.25188,
 7.10000,2123.19596,195.25731,39853.67832,39.10310,12.99337,31.13388,312.51923,27.76208, 0.44856, 1.33758,-0.41438, 4.55707, 0.42883,-0.00376, 0.75459, 0.32284,29.76331,407.64909,7465.76731,-7.92143, 1.51649,-1.25188,
 7.20000,2153.11286,202.91326,39848.68525,39.28608,12.67312,31.47043,313.12461,27.66252, 0.45458, 0.82783,-0.40207, 4.57679, 0.42888,-0.00392, 0.75536, 0.32346,29.88476,407.73140,7465.76731,-7.92143, 1.51649,-1.25188,
 7.30000,2183.02941,210.74827,39843.58502,39.41688,12.35154,31.80785,313.74382,27.56237, 0.43587, 0.32908,-0.39400, 4.59558, 0.42893,-0.00387, 0.75616, 0.32410,30.00926,407.81548,7465.76731,-7.92143, 1.51649,-1.25188,
 7.40000,2212.94530,218.76350,39838.37694,39.49721,12.02866,32.14607,314.37690,27.46153, 0.39323,-0.14593,-0.39000, 4.61290, 0.42899,-0.00359, 0.75699, 0.32476,30.13684,407.90135,7465.76731,-7.92143, 1.51649,-1.25188,
 7.50000,2242.86025,226.96004,39833.06043,39.53000,11.70458,32.48498,315.02384,27.35990, 0.32811,-0.58524,-0.38980, 4.62823, 0.42904,-0.00311, 0.75785, 0.32542,30.26750,407.98903,7465.76731,-7.92143, 1.51649,-1.25188,
 7.60000,2272.77399,235.33886,39827.63497,39.51933,11.37942,32.82444,315.68467,27.25732, 0.24252,-0.97792,-0.39301, 4.64113, 0.42910,-0.00244, 0.75873, 0.32611,30.40129,408.07852,7465.76731,-7.92143, 1.51649,-1.25188,
 7.70000,2302.68629,243.90088,39822.10012,39.47032,11.05334,33.16430,316.35939,27.15362, 0.13901,-1.31443,-0.39919, 4.65121, 0.42916,-0.00158, 0.75962, 0.32680,30.53821,408.16982,7465.76731,-7.92143, 1.51649,-1.25188,
 7.80000,2332.59693,252.64694,39816.45548,39.38893,10.72652,33.50434,317.04804,27.04862, 0.02052,-1.58687,-0.40781, 4.65818, 0.42923,-0.00057, 0.76052, 0.32752,30.67831,408.26296,7465.76731,-7.92143, 1.51649,-1.25188,
 7.90000,2362.50570,261.57780,39810.70073,39.28193,10.39918,33.84437,317.75063,26.94219,-0.10958,-1.78678,-0.41826, 4.66162, 0.42929, 0.00056, 0.76143, 0.32824,30.82159,408.35792,7465.76731,-7.92143, 1.51649,-1.25188,
 8.00000,2392.41244,270.69421,39804.83557,39.15699,10.07158,34.18411,318.46718,26.83424,-0.24747,-1.90555,-0.42991, 4.66095, 0.42935, 0.00180, 0.76235, 0.32898,30.96810,408.45473,7465.76731,-7.92143, 1.51649,-1.25188,
 8.10000,2422.31695,279.99689,39798.85974,39.02233, 9.74398,34.52328,319.19770,26.72474,-0.38908,-1.94096,-0.44204, 4.65613, 0.42942, 0.00309, 0.76326, 0.32974,31.11785,408.55338,7465.76731,-7.92143, 1.51649,-1.25188,
 8.20000,2452.21907,289.48652,39792.77296,38.88623, 9.41666,34.86159,319.94222,26.61371,-0.53030,-1.89345,-0.45398, 4.64723, 0.42948, 0.00440, 0.76419, 0.33051,31.27087,408.65388,7465.76731,-7.92143, 1.51649,-1.25188,
 8.30000,2482.11862,299.16381,39786.57498,38.75683, 9.08991,35.19877,320.70074,26.50128,-0.66712,-1.76598,-0.46507, 4.63447, 0.42955, 0.00570, 0.76513, 0.33129,31.42719,408.75624,7465.76731,-7.92143, 1.51649,-1.25188,
 8.40000,2512.01538,309.02948,39780.26551,38.64184, 8.76396,35.53453,321.47325,26.38761,-0.79576,-1.56398,-0.47473, 4.61819, 0.42961, 0.00695, 0.76608, 0.33209,31.58683,408.86046,7465.76731,-7.92143, 1.51649,-1.25188,
 8.50000,2541.90915,319.08431,39773.84425,38.54833, 8.43905,35.86864,322.25973,26.27291,-0.91277,-1.29515,-0.48244, 4.59884, 0.42969, 0.00811, 0.76707, 0.33290,31.74981,408.96654,7465.76731,-7.92143, 1.51649,-1.25188,
 8.60000,2571.79966,329.32909,39767.31086,38.48251, 8.11538,36.20089,323.06015,26.15740,-1.01516,-0.96927,-0.48780, 4.57700, 0.42976, 0.00915, 0.76810, 0.33373,31.91615,409.07450,7465.76731,-7.92143, 1.51649,-1.25188,
 8.70000,2601.68661,339.76470,39760.66494,38.44953, 7.79310,36.53109,323.87447,26.04129,-1.10048,-0.59781,-0.49049, 4.55331, 0.42984, 0.01005, 0.76919, 0.33457,32.08586,409.18434,7465.76731,-7.92143, 1.51649,-1.25188,
 8.80000,2631.56964,350.39209,39753.90606,38.45331, 7.47231,36.85912,324.70263,25.92478,-1.16687,-0.19364,-0.49034, 4.52846, 0.42992, 0.01079, 0.77032, 0.33542,32.25897,409.29607,7465.76731,-7.92143, 1.51649,-1.25188,
 8.90000,2661.44835,361.21228,39747.03372,38.49647, 7.15308,37.18490,325.54457,25.80800,-1.21317, 0.22944,-0.48728, 4.50322, 0.43000, 0.01134, 0.77153, 0.33629,32.43548,409.40970,7465.76731,-7.92143, 1.51649,-1.25188,
 9.00000,2691.32225,372.22636,39740.04738,38.58021, 6.83541,37.50840,326.40025,25.69099,-1.23886, 0.65714,-0.48134, 4.47833, 0.43009, 0.01170, 0.77279, 0.33718,32.61542,409.52524,7465.76731,-7.92143, 1.51649,-1.25188,
 9.10000,2721.19081,383.43553,39732.94642,38.70432, 6.51925,37.82964,327.26963,25.57375,-1.24417, 1.07520,-0.47270, 4.45454, 0.43018, 0.01187, 0.77413, 0.33807,32.79880,409.64270,7465.76731,-7.92143, 1.51649,-1.25188,
 9.20000,2751.05341,394.84104,39725.73017,38.86717, 6.20450,38.14871,328.15265,25.45618,-1.22999, 1.46980,-0.46159, 4.43258, 0.43028, 0.01184, 0.77552, 0.33899,32.98564,409.76209,7465.76731,-7.92143, 1.51649,-1.25188,
 9.30000,2780.90938,406.44422,39718.39790,39.06582, 5.89101,38.46573,329.04932,25.33811,-1.19784, 1.82811,-0.44835, 4.41307, 0.43038, 0.01164, 0.77697, 0.33991,33.17597,409.88343,7465.76731,-7.92143, 1.51649,-1.25188,
 9.40000,2810.75797,418.24647,39710.94882,39.29610, 5.57857,38.78088,329.95964,25.21934,-1.14984, 2.13870,-0.43337, 4.39661, 0.43049, 0.01127, 0.77846, 0.34085,33.36982,410.00673,7465.76731,-7.92143, 1.51649,-1.25188,
 9.50000,2840.59840,430.24925,39703.38208,39.55277, 5.26695,39.09438,330.88365,25.09960,-1.08860, 2.39195,-0.41711, 4.38364, 0.43059, 0.01075, 0.77999, 0.34181,33.56723,410.13201,7465.76731,-7.92143, 1.51649,-1.25188,
 9.60000,2870.42981,442.45404,39695.69679,39.82975, 4.95586,39.40648,331.82140,24.97865,-1.01713, 2.58026,-0.39995, 4.37450, 0.43073, 0.01013, 0.78151, 0.34278,33.76824,410.25928,7465.76731,-7.92143, 1.51649,-1.25188,
 9.70000,2900.25132,454.86238,39687.89204,40.12017, 4.64518,39.71751,332.77345,24.85641,-0.93873, 2.69446,-0.37828, 4.36811, 0.43105, 0.00943, 0.78298, 0.34376,33.97300,410.38856,7465.76731,-7.92143, 1.51649,-1.25188,
 9.80000,2930.06206,467.47584,39679.96682,40.41638, 4.33515,40.02801,333.74012,24.73320,-0.85694, 2.73056,-0.35050, 4.36389, 0.43138, 0.00869, 0.78449, 0.34476,34.18159,410.51986,7465.76731,-7.92143, 1.51649,-1.25188,
 9.90000,2959.86114,480.29599,39671.92018,40.71065, 4.02605,40.33852,334.72143,24.60946,-0.77526, 2.68968,-0.31719, 4.36178, 0.43171, 0.00792, 0.78606, 0.34577,34.39407,410.65321,7465.76731,-7.92143, 1.51649,-1.25188,
10.00000,2989.64764,493.32439,39663.75112,40.99551, 3.71817,40.64960,335.71734,24.48566,-0.69711, 2.57563,-0.27892, 4.36164, 0.43206, 0.00717, 0.78768, 0.34680,34.61045,410.78863,7465.76731,-7.92143, 1.51649,-1.25188,
10.10000,3019.42061,506.56260,39655.45870,41.26397, 3.41180,40.96181,336.72780,24.36231,-0.62563, 2.39467,-0.23624, 4.36319, 0.43241, 0.00647, 0.78938, 0.34785,34.83076,410.92612,7465.76731,-7.92143, 1.51649,-1.25188,
10.20000,3049.17909,520.01212,39647.04203,41.50975, 3.10723,41.27567,337.75271,24.23992,-0.56358, 2.15529,-0.18964, 4.36607, 0.43277, 0.00586, 0.79117, 0.34890,35.05502,411.06570,7465.76731,-7.92143, 1.51649,-1.25188,
10.30000,3078.92214,533.67444,39638.50026,41.72756, 2.80479,41.59166,338.79189,24.11906,-0.51332, 1.86779,-0.13959, 4.36979, 0.43314, 0.00534, 0.79305, 0.34998,35.28322,411.20740,7465.76731,-7.92143, 1.51649,-1.25188,
10.40000,3108.64877,547.55097,39629.83264,41.91314, 2.50482,41.91024,339.84515,24.00028,-0.47664, 1.54390,-0.08650, 4.37378, 0.43352, 0.00496, 0.79504, 0.35107,35.51536,411.35123,7465.76731,-7.92143, 1.51649,-1.25188,
